State,ConstituentCode,AgeBlock,Gender,Marital status,activeDoner
MN,Friend ,0-0,Female,,1
MN,Alumni ,0-0,Female,,1
CO,Friend ,0-0,Unknown,,0
MN,Alumni ,21-30,Male,,0
WI,Alumni ,0-0,Male,,0
FL,Alumni ,Over 80,Male,,0
,Faculty/Staff ,0-0,Female,,0
MI,Alumni ,41-50,Female,,0
,Students ,21-30,Unknown,,0
MN,Parent ,0-0,Male,Married,0
MI,Attended Didn't Graduate ,0-0,Male,,0
,Alumni ,Over 80,Unknown,,0
VA,Alumni ,0-0,Unknown,,0
,Faculty/Staff ,0-0,Unknown,,0
WI,Parent ,0-0,Male,Married,0
WI,Alumni ,51-60,Male,,0
WI,Alumni ,0-0,Male,,0
,Attended Didn't Graduate ,31-40,Female,,0
WI,Alumni ,31-40,Unknown,,0
WI,Friend ,0-0,Male,,0
WI,Parent ,0-0,Male,Married,0
MN,Alumni ,41-50,Female,Divorced,0
MN,Alumni ,31-40,Male,,0
MN,Alumni ,41-50,Female,Divorced,0
WI,Alumni ,61-70,Female,,0
MN,Parent ,0-0,Female,Married,0
MN,Alumni ,41-50,Male,Single,0
MN,Friend ,0-0,Male,Married,1
MN,Alumni ,61-70,Female,,0
WI,Alumni ,31-40,Female,,0
,Faculty/Staff ,0-0,Male,,0
KY,Alumni ,31-40,Female,Single,0
WI,Friend ,0-0,Male,Widowed,1
,Students ,21-30,Female,,0
GA,Alumni ,31-40,Female,Married,0
MN,Alumni ,41-50,Male,,0
GA,Alumni ,0-0,Female,,0
WI,Alumni ,31-40,Unknown,,0
MN,Alumni ,0-0,Male,Married,1
,Alumni ,0-0,Unknown,,0
IA,Friend ,0-0,Male,,0
MN,Former Parent ,0-0,Male,Married,0
WI,Alumni ,0-0,Female,,0
WI,Alumni ,0-0,Male,,0
MN,Alumni ,41-50,Female,,0
WI,Attended Didn't Graduate ,61-70,Female,,0
FL,Friend ,0-0,Female,,0
MN,Attended Didn't Graduate ,0-0,Male,,0
,Alumni ,0-0,Unknown,,0
AK,Attended Didn't Graduate ,0-0,Male,,0
IA,Friend ,0-0,Female,Married,1
MI,Alumni ,0-0,Male,Married,1
WI,Parent ,0-0,Male,,0
,Attended Didn't Graduate ,31-40,Male,,0
WI,Alumni ,41-50,Female,,0
WI,Parent ,0-0,Male,,0
,Students ,21-30,Female,,0
MN,Attended Didn't Graduate ,31-40,Female,,0
,Students ,31-40,Female,,0
CA,Friend ,0-0,Unknown,Married,1
CA,Parent ,0-0,Male,Married,1
CA,Alumni ,21-30,Female,,1
WI,Parent ,0-0,Female,,0
WI,Friend ,0-0,Female,,1
WI,Friend ,0-0,Unknown,Married,1
FL,Alumni ,0-0,Male,,1
,Attended Didn't Graduate ,0-0,Female,,0
MN,Friend ,Over 80,Female,Widowed,1
,Students ,0-20,Unknown,,0
,Students ,21-30,Unknown,,0
,Students ,0-20,Male,,0
TX,Alumni ,51-60,Male,Single,0
,Attended Didn't Graduate ,21-30,Female,,0
WI,Former Parent ,0-0,Female,Married,0
WI,Alumni ,41-50,Female,Single,1
MN,Friend ,0-0,Female,,0
WI,Alumni ,41-50,Female,Married,0
AZ,Alumni ,71-80,Female,Widowed,1
WI,Alumni ,0-0,Male,Married,0
WI,Parent ,0-0,Unknown,,0
MN,Alumni ,0-0,Male,,0
,Attended Didn't Graduate ,21-30,Male,,0
WI,Former Parent ,0-0,Male,Married,0
WI,Alumni ,0-0,Female,,0
MN,Business ,0-0,,,0
WI,Parent ,0-0,Male,Married,0
,Students ,31-40,Unknown,,0
MN,Friend ,0-0,Male,,1
AZ,Friend ,0-0,Female,Married,1
CA,Parent ,0-0,Male,Married,0
WI,Alumni ,51-60,Female,,0
GA,Alumni ,61-70,Female,Married,0
CO,Alumni ,Over 80,Female,Married,1
MN,Alumni ,31-40,Female,Married,1
,Students ,21-30,Unknown,,0
,Students ,21-30,Unknown,,0
MN,Alumni ,31-40,Female,Married,0
WI,Parent ,0-0,Unknown,,0
WI,Parent ,0-0,Unknown,,0
WI,Alumni ,31-40,Female,,0
WI,Alumni ,21-30,Female,,0
WI,Alumni ,51-60,Male,Married,1
WI,Parent ,0-0,Male,Married,0
,Attended Didn't Graduate ,21-30,Unknown,,0
WI,Attended Didn't Graduate ,0-0,Male,,0
WI,Friend ,0-0,Male,Married,1
WI,Friend ,0-0,Female,Married,1
SC,Alumni ,0-0,Unknown,,1
WI,Business ,0-0,,,1
WI,Alumni ,51-60,Female,,0
WI,Alumni ,31-40,Female,,0
WI,Alumni ,0-0,Female,Divorced,0
WI,Alumni ,21-30,Male,Married,0
WI,Parent ,0-0,Female,Married,1
,Attended Didn't Graduate ,0-0,Female,,0
WI,Former Parent ,0-0,Female,,0
WI,Alumni ,21-30,Female,Married,0
WI,Alumni ,0-0,Male,,0
,Students ,21-30,Male,,0
WI,Alumni ,51-60,Male,,0
WI,Attended Didn't Graduate ,71-80,Male,,0
WI,Friend ,0-0,Unknown,,1
WI,Alumni ,0-0,Female,Married,1
WI,Parent ,0-0,Unknown,Married,0
MO,Parent ,0-0,Male,Married,0
,Alumni ,0-0,Male,,0
WI,Alumni ,0-0,Female,,0
MN,Alumni ,0-0,Male,,0
MN,Alumni ,51-60,Female,Married,0
WI,Alumni ,0-0,Male,Married,0
MN,Attended Didn't Graduate ,0-0,Male,,0
,Attended Didn't Graduate ,0-0,Female,,0
OH,Alumni ,31-40,Unknown,,0
MN,Alumni ,61-70,Female,Married,0
WI,Alumni ,31-40,Female,,0
,Students ,21-30,Female,,0
WI,Friend ,0-0,Unknown,,0
PA,Alumni ,71-80,Male,,1
MN,Alumni ,21-30,Unknown,,0
WI,Friend ,0-0,Female,Married,1
MN,Attended Didn't Graduate ,21-30,Unknown,,0
MN,Parent ,0-0,Unknown,Married,0
,Students ,31-40,Female,,0
,Attended Didn't Graduate ,31-40,Unknown,,0
WI,Attended Didn't Graduate ,21-30,Female,Single,0
MN,Alumni ,41-50,Female,Married,1
WI,Parent ,0-0,Male,Married,0
OR,Attended Didn't Graduate ,0-0,Female,,0
,Alumni ,0-0,Unknown,,0
,Students ,0-20,Female,,0
WI,Alumni ,21-30,Female,,0
WI,Parent ,0-0,Unknown,Married,0
NY,Friend ,0-0,Female,,1
WI,Alumni ,21-30,Female,,0
MN,Former Parent ,0-0,Female,Married,0
WA,Alumni ,61-70,Male,Married,0
MN,Alumni ,21-30,Male,,0
MN,Friend ,0-0,Female,,1
WI,Alumni ,41-50,Male,Married,0
WI,Alumni ,21-30,Female,,0
MN,Alumni ,21-30,Male,,0
WI,Alumni ,51-60,Female,Married,0
FL,Alumni ,51-60,Female,Married,0
WI,Alumni ,0-0,Male,Married,0
,Alumni ,51-60,Male,,0
WI,Alumni ,0-0,Female,Married,1
WI,Alumni ,61-70,Male,Married,0
WI,Alumni ,51-60,Female,Married,0
CA,Alumni ,61-70,Male,,0
WI,Alumni ,0-0,Unknown,,0
NE,Friend ,0-0,Female,,0
FL,Alumni ,0-0,Female,Divorced,0
FL,Alumni ,0-0,Male,Married,0
OH,Alumni ,0-0,Male,,1
MN,Alumni ,51-60,Female,Divorced,1
,Alumni ,51-60,Female,,0
MN,Alumni ,41-50,Male,Married,1
MN,Alumni ,31-40,Female,Married,1
OR,Alumni ,51-60,Male,,0
MN,Alumni ,0-0,Female,Married,0
,Attended Didn't Graduate ,0-0,Male,,0
CA,Alumni ,0-0,Female,,0
,Alumni ,0-0,Unknown,,0
,Attended Didn't Graduate ,0-0,Male,,0
MN,Friend ,0-0,Female,,1
AZ,Friend ,0-0,Female,,1
,Students ,21-30,Female,,0
WI,Parent ,0-0,Male,Married,0
,Alumni ,0-0,Unknown,,0
MN,Friend ,0-0,Male,,1
WI,Friend ,0-0,Unknown,Married,1
MN,Friend ,0-0,Female,,1
WI,Alumni ,31-40,Unknown,,0
WI,Alumni ,0-0,Female,,0
MN,Alumni ,51-60,Female,,0
MN,Alumni ,71-80,Male,Married,0
MN,Alumni ,31-40,Female,,0
WI,Parent ,0-0,Male,Married,0
WI,Alumni ,21-30,Female,,0
MN,Alumni ,31-40,Female,,0
WI,Alumni ,41-50,Male,Single,0
MN,Parent ,0-0,Unknown,Married,0
MN,Alumni ,51-60,Male,,0
MN,Alumni ,41-50,Female,Single,0
NY,Alumni ,31-40,Male,Single,1
MN,Attended Didn't Graduate ,0-0,Male,,0
,Students ,21-30,Male,,0
,Attended Didn't Graduate ,21-30,Unknown,,0
,Attended Didn't Graduate ,0-0,Unknown,,0
NY,Alumni ,0-0,Male,,0
MN,Alumni ,21-30,Female,,0
,Attended Didn't Graduate ,0-0,Female,,0
MN,Friend ,0-0,Female,,1
WI,Attended Didn't Graduate ,31-40,Unknown,,0
WI,Alumni ,41-50,Male,Married,1
WI,Former Parent ,0-0,Unknown,Married,0
MI,Alumni ,0-0,Male,,0
,Attended Didn't Graduate ,0-0,Male,,0
MN,Alumni ,21-30,Male,,0
MN,Attended Didn't Graduate ,0-0,Male,Married,0
MN,Alumni ,51-60,Female,,0
MN,Friend ,0-0,Male,,0
TN,Alumni ,21-30,Female,,0
MN,Alumni ,0-0,Male,Married,1
OR,Alumni ,41-50,Female,,0
MN,Friend ,0-0,Female,,1
,Attended Didn't Graduate ,31-40,Male,,0
MN,Former Parent ,0-0,Male,Married,0
MN,Former Parent ,0-0,Female,Married,0
,Alumni ,0-0,Unknown,,0
MN,Alumni ,31-40,Female,Single,0
MN,Alumni ,0-0,Male,,1
WI,Attended Didn't Graduate ,0-0,Male,,0
MN,Alumni ,0-0,Male,Married,0
TN,Alumni ,0-0,Male,Single,1
WI,Attended Didn't Graduate ,0-0,Female,Married,0
WI,Alumni ,31-40,Female,Single,0
WI,Alumni ,51-60,Male,Married,0
WI,Alumni ,31-40,Male,Single,0
WI,Attended Didn't Graduate ,0-0,Female,Married,0
,Friend ,0-0,Male,,0
MN,Alumni ,61-70,Male,,0
NM,Alumni ,0-0,Male,,1
MI,Alumni ,0-0,Female,,0
,Attended Didn't Graduate ,0-0,Unknown,,0
WI,Parent ,0-0,Unknown,Married,0
MN,Alumni ,71-80,Female,Married,0
IL,Friend ,0-0,Female,,1
WI,Alumni ,0-0,Female,Married,1
AK,Alumni ,0-0,Male,,0
MN,Former Parent ,0-0,Male,Married,0
IL,Alumni ,0-0,Male,,0
MN,Former Parent ,0-0,Female,,0
MN,Alumni ,0-0,Male,Married,0
AR,Alumni ,0-0,Male,,0
WI,Alumni ,0-0,Unknown,,0
IL,Attended Didn't Graduate ,0-0,Male,,0
WI,Alumni ,31-40,Female,Married,0
FL,Alumni ,Over 80,Female,,0
CA,Friend ,0-0,Unknown,,1
WI,Alumni ,61-70,Unknown,,0
,Students ,21-30,Female,,0
,Students ,21-30,Female,,0
WI,Alumni ,Over 80,Male,Married,1
MN,Parent ,0-0,Female,,0
TN,Alumni ,51-60,Female,,0
MN,Alumni ,41-50,Female,,0
,Students ,21-30,Female,,0
WI,Retired Faculty/Staff ,0-0,Male,,1
,Attended Didn't Graduate ,0-0,Male,,0
WI,Alumni ,21-30,Male,,0
WI,Alumni ,21-30,Female,Married,0
WI,Parent ,0-0,Female,Married,0
,Students ,21-30,Male,,0
WI,Former Parent ,0-0,Male,Married,0
IN,Attended Didn't Graduate ,0-0,Female,,0
AZ,Attended Didn't Graduate ,0-0,Male,,0
WI,Attended Didn't Graduate ,0-0,Male,,0
IA,Alumni ,51-60,Male,Married,0
WI,Alumni ,51-60,Female,Married,1
WI,Friend ,0-0,Female,,0
WI,Attended Didn't Graduate ,0-0,Male,Married,0
WI,Alumni ,41-50,Female,,0
WI,Alumni ,61-70,Female,Married,1
,Students ,31-40,Unknown,,0
MN,Alumni ,31-40,Male,Single,0
,Students ,21-30,Female,,0
MN,Parent ,0-0,Male,Married,0
OR,Alumni ,41-50,Female,Single,0
MN,Alumni ,0-0,Male,Divorced,1
IN,Alumni ,31-40,Female,Married,0
MN,Alumni ,31-40,Male,Married,0
MN,Alumni ,31-40,Unknown,,0
MN,Former Parent ,0-0,Male,Married,0
IN,Attended Didn't Graduate ,0-0,Female,,0
VA,Former Parent ,0-0,Female,,0
VA,Alumni ,0-0,Female,,0
MN,Alumni ,21-30,Female,,1
MN,Parent ,0-0,Unknown,Married,1
WI,Alumni ,31-40,Female,Single,0
MN,Alumni ,61-70,Female,Married,0
WI,Attended Didn't Graduate ,61-70,Male,,0
WI,Business ,0-0,,,1
,Attended Didn't Graduate ,41-50,Female,,0
MN,Former Faculty & Staff ,0-0,Male,Married,0
CT,Alumni ,0-0,Male,,1
MN,Retired Faculty/Staff ,0-0,Female,Married,1
WI,Alumni ,71-80,Male,Married,1
WI,Friend ,0-0,Male,,1
WI,Friend ,0-0,Male,Married,1
WI,Parent ,0-0,Female,,0
WI,Alumni ,41-50,Male,Single,0
MN,Alumni ,21-30,Female,Married,0
WI,Attended Didn't Graduate ,71-80,Male,Married,1
WI,Alumni ,0-0,Female,Married,0
FL,Alumni ,61-70,Male,Married,0
WY,Friend ,0-0,Female,,0
IL,Alumni ,71-80,Female,Married,0
WI,Alumni ,0-0,Female,Married,0
WI,Alumni ,0-0,Male,Married,0
,Attended Didn't Graduate ,31-40,Female,,0
MN,Former Parent ,0-0,Male,Married,0
WI,Alumni ,61-70,Female,Single,0
MN,Friend ,0-0,Female,,0
,Students ,21-30,Male,,0
MN,Parent ,0-0,Male,Married,0
,Faculty/Staff ,0-0,Female,,0
MN,Alumni ,51-60,Male,Married,0
WI,Alumni ,71-80,Female,Married,0
,Students ,0-0,Female,,0
WI,Business ,0-0,,,1
,Attended Didn't Graduate ,31-40,Female,,0
,Students ,31-40,Female,,0
AZ,Alumni ,0-0,Male,Married,1
MN,Alumni ,0-0,Unknown,,0
NE,Alumni ,31-40,Female,Single,0
WI,Friend ,0-0,Unknown,,1
WI,Alumni ,31-40,Female,Single,0
,Attended Didn't Graduate ,0-0,Male,,0
WI,Alumni ,71-80,Male,Married,1
AZ,Alumni ,0-0,Female,Married,1
WI,Friend ,0-0,Male,,1
,Students ,31-40,Female,,0
WI,Friend ,0-0,Female,,1
OK,Alumni ,0-0,Male,,0
IN,Alumni ,0-0,Female,Married,0
MN,Alumni ,21-30,Female,,0
WI,Alumni ,41-50,Female,Single,0
WI,Former Parent ,0-0,Unknown,Married,0
IL,Friend ,0-0,Female,,1
MN,Alumni ,Over 80,Male,Married,0
,Attended Didn't Graduate ,0-0,Female,,0
,Students ,31-40,Male,,0
,Attended Didn't Graduate ,0-0,Female,,0
MN,Alumni ,51-60,Male,Married,1
WI,Alumni ,0-0,Female,,0
MN,Alumni ,61-70,Male,,0
OH,Attended Didn't Graduate ,0-0,Female,,0
WI,Parent ,0-0,Unknown,Married,0
,Students ,21-30,Unknown,,0
WI,Alumni ,61-70,Male,Married,1
,Attended Didn't Graduate ,21-30,Female,,0
MN,Alumni ,31-40,Male,Single,0
WI,Alumni ,71-80,Male,,0
,Attended Didn't Graduate ,21-30,Unknown,,0
MN,Alumni ,51-60,Female,Married,0
WI,Alumni ,51-60,Female,Married,0
,Attended Didn't Graduate ,0-0,Male,,0
WI,Alumni ,31-40,Female,,0
NC,Alumni ,0-0,Male,,0
,Former Faculty & Staff ,0-0,Female,,0
MN,Friend ,0-0,Male,Married,1
MN,Alumni ,41-50,Female,Single,0
AZ,Alumni ,0-0,Female,,0
WI,Alumni ,31-40,Female,Single,0
MN,Attended Didn't Graduate ,0-0,Female,,0
,Attended Didn't Graduate ,21-30,Male,,0
WI,Alumni ,Over 80,Female,Married,1
,Attended Didn't Graduate ,0-0,Male,,0
,Students ,21-30,Female,,0
CA,Attended Didn't Graduate ,0-0,Male,,0
,Attended Didn't Graduate ,0-0,Female,,0
,Students ,51-60,Female,,0
WI,Alumni ,41-50,Male,Married,0
MN,Alumni ,21-30,Female,,0
MN,Parent ,0-0,Male,,0
MN,Alumni ,31-40,Male,Single,0
FL,Friend ,0-0,Female,,1
OK,Former Parent ,0-0,Unknown,Married,0
OK,Attended Didn't Graduate ,31-40,Unknown,,0
WI,Business ,0-0,,,0
,Students ,31-40,Male,,0
TX,Attended Didn't Graduate ,0-0,Male,,0
WI,Parent ,0-0,Unknown,,0
NY,Alumni ,0-0,Male,Married,1
CA,Alumni ,0-0,Female,,0
IL,Attended Didn't Graduate ,0-0,Male,,0
FL,Friend ,0-0,Male,,0
MN,Alumni ,0-0,Male,,1
WI,Parent ,0-0,Unknown,,0
NJ,Alumni ,0-0,Female,Married,0
NJ,Alumni ,0-0,Male,Married,1
WI,Parent ,0-0,Male,,0
MN,Former Parent ,0-0,Female,Married,0
WI,Alumni ,71-80,Female,Married,0
WI,Former Parent ,0-0,Female,,0
MN,Alumni ,0-0,Female,,0
WI,Alumni ,0-0,Female,Married,1
WI,Friend ,0-0,Male,Married,1
CO,Alumni ,0-0,Male,,0
OR,Friend ,0-0,Female,Widowed,0
WI,Alumni ,41-50,Female,,0
MN,Alumni ,51-60,Female,Married,0
MN,Alumni ,31-40,Female,Single,0
WI,Alumni ,0-0,Female,Widowed,1
WI,Alumni ,Over 80,Female,Widowed,1
WI,Attended Didn't Graduate ,0-0,Female,,0
FL,Alumni ,0-0,Male,Married,0
WI,Alumni ,Over 80,Female,Married,0
,Alumni ,0-0,Female,,0
WI,Alumni ,51-60,Female,Single,0
WI,Attended Didn't Graduate ,0-0,Female,,0
IA,Alumni ,0-0,Male,,0
MN,Friend ,0-0,Male,,1
WI,Former Parent ,0-0,Male,Married,0
MI,Alumni ,0-0,Male,,0
OH,Attended Didn't Graduate ,0-0,Male,,0
WI,Alumni ,51-60,Female,,0
WI,Alumni ,51-60,Female,,1
WI,Attended Didn't Graduate ,0-0,Female,,0
,Attended Didn't Graduate ,0-0,Female,,0
MN,Alumni ,41-50,Female,Married,0
MN,Alumni ,31-40,Female,Single,0
MN,Alumni ,41-50,Male,Married,0
MN,Parent ,0-0,Unknown,,0
WI,Alumni ,61-70,Female,Married,0
MN,Alumni ,51-60,Female,,0
,Students ,31-40,Male,,0
NC,Friend ,0-0,Female,,1
,Alumni ,0-0,Female,,0
WI,Alumni ,71-80,Female,Married,1
WI,Friend ,71-80,Female,,0
,Students ,21-30,Unknown,,0
CA,Friend ,0-0,Unknown,Married,1
NC,Alumni ,0-0,Female,,0
WI,Alumni ,21-30,Female,,0
OH,Alumni ,0-0,Male,,0
,Alumni ,0-0,Male,,0
IL,Friend ,0-0,Female,,1
MN,Alumni ,0-0,Female,,0
WI,Alumni ,41-50,Female,Married,0
MN,Alumni ,41-50,Female,Single,0
WI,Alumni ,51-60,Female,Single,0
WI,Alumni ,41-50,Female,Single,0
WV,Retired Faculty/Staff ,0-0,Male,,0
OR,Alumni ,31-40,Female,Married,0
,Students ,21-30,Female,,0
WI,Alumni ,0-0,Unknown,,0
,Attended Didn't Graduate ,41-50,Male,,0
WI,Alumni ,0-0,Male,Married,0
WI,Alumni ,41-50,Female,Married,0
WI,Parent ,0-0,Male,Married,0
,Faculty/Staff ,0-0,Female,,0
WI,Attended Didn't Graduate ,Over 80,Female,Married,0
WI,Alumni ,41-50,Male,Single,0
,Students ,21-30,Unknown,,0
WI,Alumni ,31-40,Female,Single,0
,Students ,0-20,Female,,0
WI,Alumni ,0-0,Male,Married,0
MN,Alumni ,21-30,Female,,0
,Alumni ,0-0,Unknown,,0
MN,Alumni ,51-60,Female,Married,0
MN,Alumni ,41-50,Female,,0
AK,Alumni ,61-70,Male,,0
WI,Alumni ,0-0,Male,,0
TX,Alumni ,0-0,Male,,0
WI,Attended Didn't Graduate ,0-0,Female,,0
,Students ,21-30,Female,,0
,Attended Didn't Graduate ,21-30,Male,,0
MN,Parent ,0-0,Male,Married,0
MN,Alumni ,41-50,Male,Single,1
,Attended Didn't Graduate ,21-30,Unknown,,0
MN,Parent ,0-0,Unknown,,0
,Students ,31-40,Unknown,,0
,Faculty/Staff ,0-0,Unknown,,0
WI,Alumni ,0-0,Female,,0
WI,Friend ,0-0,Male,Married,1
WI,Alumni ,0-0,Male,,0
AR,Alumni ,61-70,Male,,0
MN,Alumni ,71-80,Female,Married,0
MN,Alumni ,21-30,Female,,0
UT,Former Faculty & Staff ,0-0,Male,Married,1
WI,Alumni ,0-0,Male,Married,0
,Friend ,0-0,Unknown,,0
WI,Alumni ,41-50,Female,Single,0
,Attended Didn't Graduate ,31-40,Unknown,,0
,Attended Didn't Graduate ,0-0,Female,,0
WI,Attended Didn't Graduate ,31-40,Unknown,,0
,Students ,0-20,Female,,0
IA,Friend ,0-0,Male,Married,1
IA,Friend ,0-0,Female,,1
MN,Parent ,0-0,Unknown,Married,1
WI,Business ,0-0,,,1
WI,Alumni ,61-70,Female,,0
WI,Business ,0-0,,,0
MN,Friend ,0-0,Female,Married,1
WI,Business ,0-0,,,1
WA,Alumni ,41-50,Male,,0
ND,Alumni ,21-30,Male,,0
ND,Former Parent ,0-0,Male,Married,0
,Students ,21-30,Female,,0
WI,Attended Didn't Graduate ,0-0,Male,,0
MD,Alumni ,0-0,Male,Married,1
WI,Alumni ,0-0,Female,Married,1
WI,Alumni ,0-0,Male,Married,1
WI,Alumni ,0-0,Unknown,,0
MN,Alumni ,61-70,Male,,0
WI,Alumni ,0-0,Male,,1
MN,Alumni ,61-70,Male,Married,0
WI,Alumni ,41-50,Female,,0
MA,Alumni ,0-0,Male,,1
WI,Alumni ,51-60,Female,,0
MN,Alumni ,51-60,Male,,0
WI,Friend ,31-40,Female,,0
,Students ,21-30,Female,,0
WI,Friend ,0-0,Male,Married,1
WI,Parent ,0-0,Female,,0
WI,Alumni ,51-60,Female,Single,0
WI,Alumni ,51-60,Female,Single,1
WI,Attended Didn't Graduate ,0-0,Male,,0
FL,Friend ,0-0,Female,Married,1
FL,Friend ,0-0,Male,Married,1
KY,Alumni ,31-40,Male,Married,1
KY,Alumni ,31-40,Female,Married,1
WI,Business ,0-0,,,1
MN,Friend ,0-0,Female,Widowed,1
MN,Alumni ,51-60,Female,Single,0
WI,Parent ,0-0,Unknown,Married,0
ID,Friend ,0-0,Female,Married,1
MN,Friend ,0-0,Male,Single,1
WI,Alumni ,0-0,Female,Married,1
,Alumni ,0-0,Male,,0
MN,Parent ,0-0,Unknown,Married,0
KS,Alumni ,21-30,Unknown,,0
MN,Alumni ,21-30,Male,,0
KS,Parent ,0-0,Female,,0
WI,Friend ,0-0,Female,,1
WI,Alumni ,61-70,Male,Married,1
WI,Alumni ,51-60,Female,Married,0
WI,Alumni ,31-40,Male,Single,0
,Students ,31-40,Unknown,,0
WI,Alumni ,0-0,Female,Married,0
,Parent ,0-0,Unknown,Married,0
MN,Alumni ,31-40,Unknown,,0
WI,Alumni ,31-40,Female,,0
MN,Alumni ,31-40,Female,Single,0
MN,Alumni ,31-40,Male,Single,0
WI,Alumni ,21-30,Male,,0
NJ,Alumni ,0-0,Unknown,,0
,Friend ,0-0,Unknown,,0
WI,Parent ,0-0,Female,,0
FL,Parent ,0-0,Female,,1
WI,Alumni ,61-70,Female,,0
MN,Alumni ,41-50,Female,,0
WI,Attended Didn't Graduate ,0-0,Male,,0
NJ,Alumni ,0-0,Male,,1
AR,Friend ,0-0,Female,,0
,Alumni ,0-0,Male,,0
AR,Friend ,0-0,Male,Married,0
WI,Business ,0-0,,,0
,Attended Didn't Graduate ,21-30,Unknown,,0
WI,Alumni ,31-40,Male,,0
WI,Parent ,0-0,Unknown,,0
,Attended Didn't Graduate ,0-0,Male,,0
WI,Friend ,0-0,Female,,0
IL,Alumni ,0-0,Female,,0
MN,Attended Didn't Graduate ,71-80,Female,Married,0
MN,Parent ,0-0,Male,Married,0
MN,Parent ,0-0,Female,Married,0
OR,Alumni ,21-30,Female,,0
MN,Alumni ,31-40,Female,,0
WI,Alumni ,51-60,Male,Married,1
MN,Alumni ,61-70,Male,,0
WI,Former Parent ,0-0,Female,,0
MN,Alumni ,61-70,Male,,0
MN,Alumni ,21-30,Male,,0
,Attended Didn't Graduate ,0-0,Female,,0
WI,Parent ,0-0,Female,,0
MN,Parent ,0-0,Male,Married,0
MN,Alumni ,41-50,Female,Single,0
MN,Friend ,0-0,Unknown,,0
MN,Friend ,0-0,Unknown,Married,1
,Attended Didn't Graduate ,21-30,Female,,0
MN,Parent ,0-0,Male,Married,0
CO,Alumni ,Over 80,Male,Married,1
,Faculty/Staff ,0-0,Unknown,,0
WI,Alumni ,41-50,Female,Married,0
WI,Alumni ,0-0,Female,,0
WI,Alumni ,0-0,Female,Widowed,1
WI,Parent ,0-0,Unknown,,0
WI,Friend ,0-0,Female,,1
NV,Alumni ,0-0,Male,Married,0
,Students ,0-20,Female,,0
KY,Alumni ,51-60,Male,,0
MN,Alumni ,31-40,Female,Single,0
WI,Alumni ,21-30,Female,,0
WI,Parent ,0-0,Female,Married,0
FL,Attended Didn't Graduate ,0-0,Female,,0
MN,Alumni ,0-0,Female,Married,1
MN,Alumni ,51-60,Female,Single,0
MN,Parent ,0-0,Female,,0
NJ,Friend ,0-0,Female,,0
,Attended Didn't Graduate ,21-30,Male,,0
MN,Alumni ,31-40,Male,Single,0
,Attended Didn't Graduate ,0-0,Female,,0
WI,Alumni ,41-50,Female,Married,0
MN,Attended Didn't Graduate ,0-0,Female,,0
MI,Alumni ,51-60,Unknown,,0
NC,Alumni ,0-0,Male,,1
MN,Alumni ,31-40,Unknown,,0
MN,Former Parent ,0-0,Male,Married,0
MN,Parent ,0-0,Unknown,,0
TX,Alumni ,0-0,Male,Married,0
CT,Friend ,0-0,Male,,0
WI,Alumni ,31-40,Male,Single,0
MN,Alumni ,61-70,Female,,0
WI,Alumni ,51-60,Female,,0
WI,Alumni ,51-60,Female,Married,0
OR,Alumni ,21-30,Unknown,,0
MN,Faculty/Staff ,0-0,Female,,1
MN,Business ,0-0,,,0
MN,Friend ,0-0,Female,Widowed,1
MN,Alumni ,0-0,Female,,0
WI,Parent ,0-0,Male,,0
,Students ,21-30,Female,,0
WI,Parent ,0-0,Female,,0
CA,Alumni ,51-60,Female,Single,0
WI,Alumni ,Over 80,Female,Widowed,0
WI,Alumni ,51-60,Male,,0
WI,Alumni ,41-50,Female,Married,0
AZ,Alumni ,0-0,Female,Married,1
AZ,Alumni ,0-0,Male,Married,1
MN,Alumni ,0-0,Female,,0
WI,Alumni ,21-30,Female,,0
WI,Parent ,0-0,Female,Married,0
WI,Alumni ,0-0,Female,,0
CO,Alumni ,41-50,Male,Married,0
,Attended Didn't Graduate ,21-30,Male,,0
MN,Parent ,0-0,Male,Married,0
MN,Friend ,0-0,Male,,1
MN,Friend ,0-0,Female,,0
,Attended Didn't Graduate ,0-0,Female,,0
,Students ,0-20,Male,,0
WI,Alumni ,31-40,Male,Single,0
WI,Alumni ,31-40,Female,Unknown,0
,Attended Didn't Graduate ,0-0,Female,,0
WI,Attended Didn't Graduate ,0-0,Female,,0
WI,Alumni ,71-80,Male,Married,0
OR,Alumni ,0-0,Male,Married,0
MI,Alumni ,51-60,Male,,0
,Alumni ,0-0,Unknown,,0
,Parent ,0-0,Male,,0
,Students ,21-30,Male,,0
MN,Business ,0-0,,,1
WI,Business ,0-0,,,1
WI,Business ,0-0,,,1
MN,Business ,0-0,,,1
WA,Alumni ,0-0,Female,Married,1
NE,Alumni ,0-0,Male,,1
WI,Alumni ,41-50,Female,Single,0
WI,Alumni ,21-30,Female,,0
WI,Alumni ,41-50,Male,,0
WI,Alumni ,0-0,Male,,1
WI,Alumni ,31-40,Male,,0
WI,Parent ,0-0,Male,Married,0
WI,Parent ,0-0,Female,Married,0
MN,Friend ,0-0,Female,Married,1
WI,Attended Didn't Graduate ,0-0,Male,,0
WI,Former Parent ,0-0,Male,Married,0
,Attended Didn't Graduate ,21-30,Male,,0
MN,Friend ,0-0,Male,Married,1
WI,Alumni ,0-0,Female,Married,0
,Attended Didn't Graduate ,21-30,Unknown,,0
